time_s,emg,piezo,straining,vocal_resonance,phonation,breath_support
0.2842,775,548,1,0,0,0
0.2842,771,547,1,0,0,0
0.2842,772,547,1,0,0,0
0.2843,770,547,1,0,0,0
0.2843,772,547,1,0,0,0
0.2843,771,547,1,0,0,0
0.2843,771,546,1,0,0,0
0.2843,771,546,1,0,0,0
0.2843,772,546,1,0,0,0
0.2843,772,547,1,0,0,0
0.2844,809,546,1,0,0,0
0.2844,778,547,1,0,0,0
0.2844,771,546,1,0,0,0
0.2844,772,547,1,0,0,0
0.2844,770,547,1,0,0,0
0.2844,791,547,1,0,0,0
0.2844,783,547,1,0,0,0
0.2844,782,548,1,0,0,0
0.2845,782,549,1,0,0,0
0.2845,782,548,1,0,0,0
0.2845,781,548,1,0,0,0
0.2845,783,548,1,0,0,0
0.2845,782,547,1,0,0,0
0.2845,782,547,1,0,0,0
0.2845,782,547,1,0,0,0
0.2845,781,547,1,0,0,0
0.2846,771,547,1,0,0,0
0.2846,771,547,1,0,0,0
0.2846,772,546,1,0,0,0
0.2846,772,548,1,0,0,0
0.2846,771,547,1,0,0,0
0.2846,809,548,1,0,0,0
0.2846,778,547,1,0,0,0
0.2847,771,547,1,0,0,0
0.2847,772,547,1,0,0,0
0.2847,772,546,1,0,0,0
0.2847,772,546,1,0,0,0
0.2847,771,548,1,0,0,0
0.2847,809,548,1,0,0,0
0.2847,775,547,1,0,0,0
0.2847,772,547,1,0,0,0
0.2848,772,548,1,0,0,0
0.2862,771,547,1,0,0,0
0.2862,771,547,1,0,0,0
0.2862,772,547,1,0,0,0
0.2862,772,547,1,0,0,0
0.2902,772,548,1,0,0,0
0.2903,771,548,1,0,0,0
0.2903,771,547,1,0,0,0
0.2903,810,548,1,0,0,0
0.2944,775,547,1,0,0,0
0.2944,772,548,1,0,0,0
0.2944,772,547,1,0,0,0
0.2944,770,548,1,0,0,0
0.2985,771,548,1,0,0,0
0.2985,771,548,1,0,0,0
0.2985,771,548,1,0,0,0
0.2985,772,547,1,0,0,0
0.3025,783,547,1,0,0,0
0.3026,782,548,1,0,0,0
0.3026,782,548,1,0,0,0
0.3026,782,549,1,0,0,0
0.3066,781,549,1,0,0,0
0.3067,783,549,1,0,0,0
0.3067,782,546,1,0,0,0
0.3067,782,548,1,0,0,0
0.3107,782,548,1,0,0,0
0.3107,781,547,1,0,0,0
0.3107,771,548,1,0,0,0
0.3107,771,548,1,0,0,0
0.3108,772,548,1,0,0,0
0.3148,772,548,1,0,0,0
0.3148,771,548,1,0,0,0
0.3148,771,547,1,0,0,0
0.3148,772,547,1,0,0,0
0.3189,772,546,1,0,0,0
0.3189,772,547,1,0,0,0
0.3189,771,547,1,0,0,0
0.3189,771,547,1,0,0,0
0.3230,772,547,1,0,0,0
0.3230,809,546,1,0,0,0
0.3230,776,546,1,0,0,0
0.3230,771,546,1,0,0,0
0.3271,771,545,1,0,0,0
0.3272,772,545,1,0,0,0
0.3272,772,546,1,0,0,0
0.3272,772,546,1,0,0,0
0.3312,771,545,1,0,0,0
0.3312,810,547,1,0,0,0
0.3313,774,545,1,0,0,0
0.3313,771,546,1,0,0,0
0.3352,771,546,1,0,0,0
0.3352,770,545,1,0,0,0
0.3352,772,546,1,0,0,0
0.3353,771,546,1,0,0,0
0.3394,771,546,1,0,0,0
0.3394,772,546,1,0,0,0
0.3394,772,546,1,0,0,0
0.3395,772,546,1,0,0,0
0.3435,810,546,1,0,0,0
0.3435,774,546,1,0,0,0
0.3436,781,546,1,0,0,0
0.3436,783,544,1,0,0,0
0.3475,782,546,1,0,0,0
0.3475,782,545,1,0,0,0
0.3476,782,561,1,0,0,0
0.3476,782,545,1,0,0,0
0.3517,782,546,1,0,0,0
0.3517,782,546,1,0,0,0
0.3517,781,546,1,0,0,0
0.3518,783,547,1,0,0,0
0.3518,771,546,1,0,0,0
0.3558,771,546,1,0,0,0
0.3558,771,546,1,0,0,0
0.3558,772,546,1,0,0,0
0.3558,772,547,1,0,0,0
0.3598,809,547,1,0,0,0
0.3599,778,547,1,0,0,0
0.3599,771,546,1,0,0,0
0.3599,771,546,1,0,0,0
0.3639,772,546,1,0,0,0
0.3640,772,546,1,0,0,0
0.3640,772,547,1,0,0,0
0.3640,809,547,1,0,0,0
0.3680,775,546,1,0,0,0
0.3681,771,545,1,0,0,0
0.3681,772,545,1,0,0,0
0.3681,770,546,1,0,0,0
0.3722,771,546,1,0,0,0
0.3722,771,546,1,0,0,0
0.3722,771,545,1,0,0,0
0.3722,770,545,1,0,0,0
0.3762,772,546,1,0,0,0
0.3763,771,546,1,0,0,0
0.3763,771,546,1,0,0,0
0.3763,772,546,1,0,0,0
0.3803,772,547,1,0,0,0
0.3804,772,547,1,0,0,0
0.3804,810,547,1,0,0,0
0.3804,776,547,1,0,0,0
0.3845,771,546,1,0,0,0
0.3845,771,546,1,0,0,0
0.3845,810,546,1,0,0,0
0.3845,795,547,1,0,0,0
0.3886,783,547,1,0,0,0
0.3886,781,546,1,0,0,0
0.3886,783,546,1,0,0,0
0.3886,782,546,1,0,0,0
0.3926,782,547,1,0,0,0
0.3927,782,545,1,0,0,0
0.3927,781,546,1,0,0,0
0.3927,783,546,1,0,0,0
0.3967,782,545,1,0,0,0
0.3967,782,546,1,0,0,0
0.3968,772,545,1,0,0,0
0.3968,772,546,1,0,0,0
0.3968,771,546,1,0,0,0
0.4008,771,546,1,0,0,0
0.4008,771,546,1,0,0,0
0.4008,809,546,1,0,0,0
0.4008,779,546,1,0,0,0
0.4049,772,546,1,0,0,0
0.4049,772,545,1,0,0,0
0.4049,771,545,1,0,0,0
0.4050,771,544,1,0,0,0
0.4090,772,545,1,0,0,0
0.4090,809,546,1,0,0,0
0.4090,776,546,1,0,0,0
0.4091,771,546,1,0,0,0
0.4132,771,546,1,0,0,0
0.4132,771,545,1,0,0,0
0.4132,772,545,1,0,0,0
0.4132,772,546,1,0,0,0
