time_s,emg,piezo,straining,vocal_resonance,phonation,breath_support
0.0162,772,512,1,0,0,0
0.0163,772,512,1,0,0,0
0.0163,809,511,1,0,0,0
0.0163,775,512,1,0,0,0
0.0163,772,512,1,0,0,0
0.0164,772,512,1,0,0,0
0.0164,771,512,1,0,0,0
0.0164,771,512,1,0,0,0
0.0165,771,512,1,0,0,0
0.0165,772,512,1,0,0,0
0.0165,772,512,1,0,0,0
0.0166,772,512,1,0,0,0
0.0166,771,512,1,0,0,0
0.0166,810,512,1,0,0,0
0.0167,775,511,1,0,0,0
0.0167,771,512,1,0,0,0
0.0167,772,512,1,0,0,0
0.0168,770,512,1,0,0,0
0.0168,773,512,1,0,0,0
0.0168,771,512,1,0,0,0
0.0169,771,512,1,0,0,0
0.0169,772,512,1,0,0,0
0.0169,783,512,1,0,0,0
0.0170,782,512,1,0,0,0
0.0170,782,512,1,0,0,0
0.0170,782,512,1,0,0,0
0.0171,783,512,1,0,0,0
0.0171,782,511,1,0,0,0
0.0171,782,511,1,0,0,0
0.0172,782,511,1,0,0,0
0.0172,782,512,1,0,0,0
0.0172,783,512,1,0,0,0
0.0173,771,512,1,0,0,0
0.0173,771,512,1,0,0,0
0.0173,772,512,1,0,0,0
0.0174,772,512,1,0,0,0
0.0174,772,512,1,0,0,0
0.0174,771,512,1,0,0,0
0.0175,771,512,1,0,0,0
0.0175,772,511,1,0,0,0
0.0175,772,512,1,0,0,0
0.0175,772,512,1,0,0,0
0.0176,771,511,1,0,0,0
0.0176,771,512,1,0,0,0
0.0176,810,512,1,0,0,0
0.0177,775,512,1,0,0,0
0.0177,771,511,1,0,0,0
0.0177,772,512,1,0,0,0
0.0178,772,512,1,0,0,0
0.0178,773,512,1,0,0,0
0.0178,771,512,1,0,0,0
0.0178,771,512,1,0,0,0
0.0179,811,512,1,0,0,0
0.0179,775,512,1,0,0,0
0.0179,772,511,1,0,0,0
0.0180,772,512,1,0,0,0
0.0180,771,512,1,0,0,0
0.0180,771,512,1,0,0,0
0.0181,771,512,1,0,0,0
0.0181,772,512,1,0,0,0
0.0181,772,512,1,0,0,0
0.0181,773,511,1,0,0,0
0.0182,771,512,1,0,0,0
0.0182,810,512,1,0,0,0
0.0182,773,512,1,0,0,0
0.0183,782,512,1,0,0,0
0.0183,782,511,1,0,0,0
0.0183,783,512,1,0,0,0
0.0183,783,512,1,0,0,0
0.0184,782,515,1,0,0,0
0.0184,782,512,1,0,0,0
0.0184,782,511,1,0,0,0
0.0184,783,512,1,0,0,0
0.0185,783,512,1,0,0,0
0.0185,782,512,1,0,0,0
0.0185,772,512,1,0,0,0
0.0186,772,512,1,0,0,0
0.0186,771,512,1,0,0,0
0.0186,771,512,1,0,0,0
0.0187,772,511,1,0,0,0
0.0187,810,512,1,0,0,0
0.0187,778,511,1,0,0,0
0.0187,771,512,1,0,0,0
0.0188,771,512,1,0,0,0
0.0188,772,512,1,0,0,0
0.0188,772,512,1,0,0,0
0.0189,772,512,1,0,0,0
0.0189,809,512,1,0,0,0
0.0189,775,512,1,0,0,0
0.0189,772,512,1,0,0,0
0.0190,772,512,1,0,0,0
0.0190,770,512,1,0,0,0
0.0190,771,512,1,0,0,0
0.0191,771,511,1,0,0,0
0.0191,772,512,1,0,0,0
0.0191,770,511,1,0,0,0
0.0192,773,512,1,0,0,0
0.0192,771,512,1,0,0,0
0.0192,771,511,1,0,0,0
0.0192,771,512,1,0,0,0
0.0193,772,512,1,0,0,0
0.0193,772,511,1,0,0,0
0.0193,810,512,1,0,0,0
0.0194,776,512,1,0,0,0
0.0194,771,511,1,0,0,0
0.0194,771,511,1,0,0,0
0.0194,811,512,1,0,0,0
0.0196,795,512,1,0,0,0
0.0196,784,512,1,0,0,0
0.0197,781,512,1,0,0,0
0.0197,783,511,1,0,0,0
0.0197,783,512,1,0,0,0
0.0198,782,512,1,0,0,0
0.0198,782,512,1,0,0,0
0.0198,782,512,1,0,0,0
0.0199,783,511,1,0,0,0
0.0199,783,511,1,0,0,0
0.0199,782,512,1,0,0,0
0.0200,772,512,1,0,0,0
0.0200,773,511,1,0,0,0
0.0200,771,512,1,0,0,0
0.0201,771,512,1,0,0,0
0.0201,772,511,1,0,0,0
0.0201,810,512,1,0,0,0
0.0202,778,512,1,0,0,0
0.0202,771,512,1,0,0,0
0.0203,771,512,1,0,0,0
0.0203,772,512,1,0,0,0
0.0203,772,512,1,0,0,0
0.0204,772,512,1,0,0,0
0.0204,809,512,1,0,0,0
